,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
10,0,0,5202.15,5891.52,6580.9,7586.16,8591.43,7002.42,5413.42,3256.53,1099.63,2237.85,3376.07,37.9275
31,0,0,1177.61,1146.51,1115.41,1916.01,2716.6,2980.19,3243.78,3100.22,2956.66,3450.92,3945.17,14.1915
50,0,0,672.686,683.057,693.428,1112.86,1532.3,2051.21,2570.12,2521.68,2473.25,3487.72,4502.18,22.7772
70,0,0,469.568,493.177,516.785,769.641,1022.5,1540.35,2058.2,1948.53,1838.85,2622.35,3405.84,13.5597
94,0,0,467.354,323.463,179.572,522.117,864.662,1436.97,2009.29,1280.51,551.732,1860.85,3169.97,32.1647
110,0,0,502.717,256.753,10.7884,543.881,1076.97,1061.56,1046.14,739.288,432.436,1145.44,1858.44,6.44329
130,0,0,301.064,279.629,258.194,551.618,845.042,720.794,596.547,447.397,298.248,1047.24,1796.24,8.1768
150,0,0,233.004,274.258,315.512,626.575,937.637,504.101,70.5652,238.981,407.396,929.054,1450.71,21.6598
178,0,0,432.079,514.096,596.112,1026.88,1457.64,729.071,0.5,227.215,453.931,1103.09,1752.26,25.691
187,0,0,504.339,497.784,491.23,1026.49,1561.75,844.905,128.058,244.265,360.472,1249.73,2138.98,76.1334
203,0,0,511.482,414.286,317.09,849.437,1381.78,1031.37,680.967,397.556,114.145,1236.2,2358.26,22.1274
